X.chr	start	end	gene_id	gene.name	mean	percentile
chr3	25754924	25754925	ENSG00000213871.3	TAF9BP1	0.032999714009658	0.985711460496391
chr1	143971964	143971965	ENSG00000263513.5	FAM72C	0.032999714009658	0.985711460496391
chrX	101597509	101597510	ENSG00000204072.3	ARMCX7P	0.0323986605941601	0.985167606051617
chr22	39893863	39893864	ENSG00000176177.9	ENTHD1	0.0323986605941601	0.985167606051617
chr20	45702015	45702016	ENSG00000168634.4	WFDC13	0.0323986605941601	0.985167606051617
chr17	37144462	37144463	ENSG00000275029.1	HMGB1P24	0.0323986605941601	0.985167606051617
chr17	35490008	35490009	ENSG00000267046.1	E2F3P1	0.0323986605941601	0.985167606051617
chr16	23500904	23500905	ENSG00000261528.2	CCNYL7	0.0323986605941601	0.985167606051617
chr15	96783388	96783389	ENSG00000185594.4	SPATA8	0.0323986605941601	0.985167606051617
chr14	68869950	68869951	ENSG00000258565.1	BLZF2P	0.0323986605941601	0.985167606051617
chr12	52367480	52367481	ENSG00000135443.8	KRT85	0.0323986605941601	0.985167606051617
chr10	103479239	103479240	ENSG00000183128.7	CALHM3	0.0323986605941601	0.985167606051617
chr8	62248590	62248591	ENSG00000185942.11	NKAIN3	0.0323986605941601	0.985167606051617
chr7	142391890	142391891	ENSG00000211716.2	TRBV9	0.0323986605941601	0.985167606051617
chr7	38345498	38345499	ENSG00000228668.1	TRGV5P	0.0323986605941601	0.985167606051617
chr6	75319979	75319980	ENSG00000203489.3	HMGB1P39	0.0323986605941601	0.985167606051617
chr6	29587454	29587455	ENSG00000204657.3	OR2H2	0.0323986605941601	0.985167606051617
chr4	154590765	154590766	ENSG00000171560.14	FGA	0.0323986605941601	0.985167606051617
chr3	128749488	128749489	ENSG00000239503.1	MARK2P8	0.0323986605941601	0.985167606051617
chr3	119173516	119173517	ENSG00000114638.7	UPK1B	0.0323986605941601	0.985167606051617
chr2	240967343	240967344	ENSG00000233392.5	UICLM	0.0323986605941601	0.985167606051617
chr2	107986522	107986523	ENSG00000115665.8	SLC5A7	0.0323986605941601	0.985167606051617
chr2	68974572	68974573	ENSG00000169605.5	GKN1	0.0323986605941601	0.985167606051617
chr2	26102135	26102136	ENSG00000235440.1	RPS2P15	0.0323986605941601	0.985167606051617
chr1	150881682	150881683	ENSG00000224800.1	RPS27AP6	0.0323986605941601	0.985167606051617
chr1	116164283	116164284	ENSG00000235933.1	LINC01779	0.0323986605941601	0.985167606051617
chr1	112923422	112923423	ENSG00000229020.4	AKR7A2P1	0.0323986605941601	0.985167606051617
chr1	92647629	92647630	ENSG00000229992.1	HMGB3P9	0.0323986605941601	0.985167606051617
chr22	22811746	22811747	ENSG00000211669.2	IGLV3-10	0.0317975842681836	0.983882131909424
chr19	51002710	51002711	ENSG00000129455.15	KLK8	0.0317975842681836	0.983882131909424
chr19	32675406	32675407	ENSG00000186326.3	RGS9BP	0.0317975842681836	0.983882131909424
chr19	7763148	7763149	ENSG00000104938.16	CLEC4M	0.0317975842681836	0.983882131909424
chr16	65176712	65176713	ENSG00000259847.1	LINC02126	0.0317975842681836	0.983882131909424
chr15	43692885	43692886	ENSG00000223572.9	CKMT1A	0.0317975842681836	0.983882131909424
chr14	101730436	101730437	ENSG00000258512.1	LINC00239	0.0317975842681836	0.983882131909424
chr11	4378281	4378282	ENSG00000175800.5	OR52B3P	0.0317975842681836	0.983882131909424
chr10	89853905	89853906	ENSG00000280560.1	LINC01374	0.0317975842681836	0.983882131909424
chr8	111376638	111376639	ENSG00000253434.5	LINC02237	0.0317975842681836	0.983882131909424
chr8	66021559	66021560	ENSG00000147570.9	DNAJC5B	0.0317975842681836	0.983882131909424
chr7	142740205	142740206	ENSG00000232869.2	TRBV29-1	0.0317975842681836	0.983882131909424
chr7	141764096	141764097	ENSG00000127362.2	TAS2R3	0.0317975842681836	0.983882131909424
chr6	31941723	31941724	ENSG00000281756.1	C2-AS1	0.0317975842681836	0.983882131909424
chr6	31382287	31382288	ENSG00000225851.1	HLA-S	0.0317975842681836	0.983882131909424
chr3	186854182	186854183	ENSG00000226482.1	ADIPOQ-AS1	0.0317975842681836	0.983882131909424
chr3	124781154	124781155	ENSG00000244286.1	ITGB5-AS1	0.0317975842681836	0.983882131909424
chr3	54901254	54901255	ENSG00000243715.1	CACNA2D3-AS1	0.0317975842681836	0.983882131909424
chr2	135511942	135511943	ENSG00000235651.1	G3BP1P1	0.0317975842681836	0.983882131909424
chr20	9986087	9986088	ENSG00000243961.2	PARAL1	0.0311965570086604	0.982942746959359
chr14	106088572	106088573	ENSG00000282639.1	IGHV3-64D	0.0311965570086604	0.982942746959359
chr14	81450156	81450157	ENSG00000258675.1	LINC02308	0.0311965570086604	0.982942746959359
chr12	109773507	109773508	ENSG00000255650.5	FAM222A-AS1	0.0311965570086604	0.982942746959359
chr11	67650658	67650659	ENSG00000132744.7	ACY3	0.0311965570086604	0.982942746959359
chr10	112987475	112987476	ENSG00000227560.1	RPS15AP30	0.0311965570086604	0.982942746959359
chr10	3934518	3934519	ENSG00000226005.3	LINC02660	0.0311965570086604	0.982942746959359
chr5	56606231	56606232	ENSG00000225940.5	C5orf67	0.0311965570086604	0.982942746959359
chr4	68245719	68245720	ENSG00000185873.7	TMPRSS11B	0.0311965570086604	0.982942746959359
chr4	13545049	13545050	ENSG00000109705.7	NKX3-2	0.0311965570086604	0.982942746959359
chr3	187670398	187670399	ENSG00000157005.3	SST	0.0311965570086604	0.982942746959359
chr3	385794	385795	ENSG00000234661.2	CHL1-AS1	0.0311965570086604	0.982942746959359
chrX	41683461	41683462	ENSG00000242559.3	RN7SL144P	0.030595650714858	0.982349451201424
chr21	44455283	44455284	ENSG00000229356.1	LRRC3-DT	0.030595650714858	0.982349451201424
chr18	63752934	63752935	ENSG00000166396.12	SERPINB7	0.030595650714858	0.982349451201424
chr17	16972117	16972118	ENSG00000240505.8	TNFRSF13B	0.030595650714858	0.982349451201424
chr16	57404766	57404767	ENSG00000102970.10	CCL17	0.030595650714858	0.982349451201424
chr14	106324759	106324760	ENSG00000211952.3	IGHV4-28	0.030595650714858	0.982349451201424
chr14	106277042	106277043	ENSG00000211950.2	IGHV1-24	0.030595650714858	0.982349451201424
chr14	100323336	100323337	ENSG00000140107.10	SLC25A47	0.030595650714858	0.982349451201424
chr12	54830518	54830519	ENSG00000172551.10	MUCL1	0.030595650714858	0.982349451201424
chr12	11134643	11134644	ENSG00000256188.3	TAS2R30	0.030595650714858	0.982349451201424
chr11	18412306	18412307	ENSG00000166796.11	LDHC	0.030595650714858	0.982349451201424
chr10	133640788	133640789	ENSG00000233435.2	AGGF1P2	0.030595650714858	0.982349451201424
chr9	67859146	67859147	ENSG00000260691.5	ANKRD20A1	0.030595650714858	0.982349451201424
chr9	64369393	64369394	ENSG00000172014.12	ANKRD20A4P	0.030595650714858	0.982349451201424
chr9	5107936	5107937	ENSG00000236254.1	MTND4P14	0.030595650714858	0.982349451201424
chr7	4959212	4959213	ENSG00000136297.14	MMD2	0.030595650714858	0.982349451201424
chr6	116529012	116529013	ENSG00000164451.13	CALHM4	0.030595650714858	0.982349451201424
chr6	26271814	26271815	ENSG00000273983.1	H3C8	0.030595650714858	0.982349451201424
chr3	57060440	57060441	ENSG00000186451.1	SPATA12	0.030595650714858	0.982349451201424
chr2	195995679	195995680	ENSG00000203435.2	E2F3P2	0.030595650714858	0.982349451201424
chr1	152719521	152719522	ENSG00000198854.5	C1orf68	0.030595650714858	0.982349451201424
chr1	20119565	20119566	ENSG00000117215.14	PLA2G2D	0.030595650714858	0.982349451201424
chr22	22893691	22893692	ENSG00000211674.2	IGLJ1	0.0299949372739655	0.981261742311876
chr21	29128187	29128188	ENSG00000232687.1	RPL12P9	0.0299949372739655	0.981261742311876
chr20	58634771	58634772	ENSG00000268941.2	LINC01711	0.0299949372739655	0.981261742311876
chr20	34476203	34476204	ENSG00000181741.7	FDX1P1	0.0299949372739655	0.981261742311876
chr17	8799348	8799349	ENSG00000185156.5	MFSD6L	0.0299949372739655	0.981261742311876
chr16	65576299	65576300	ENSG00000261742.5	LINC00922	0.0299949372739655	0.981261742311876
chr16	28701539	28701540	ENSG00000259982.1	CDC37P1	0.0299949372739655	0.981261742311876
chr14	106803232	106803233	ENSG00000211976.2	IGHV3-73	0.0299949372739655	0.981261742311876
chr14	59576830	59576831	ENSG00000151838.11	CCDC175	0.0299949372739655	0.981261742311876
chr12	67929234	67929235	ENSG00000255772.5	LINC01479	0.0299949372739655	0.981261742311876
chr12	48386264	48386265	ENSG00000258024.1	OR5BT1P	0.0299949372739655	0.981261742311876
chr11	102875033	102875034	ENSG00000262406.2	MMP12	0.0299949372739655	0.981261742311876
chr11	102705805	102705806	ENSG00000137675.4	MMP27	0.0299949372739655	0.981261742311876
chr11	46846411	46846412	ENSG00000247675.6	LRP4-AS1	0.0299949372739655	0.981261742311876
chr10	133247890	133247891	ENSG00000166917.10	MIR202HG	0.0299949372739655	0.981261742311876
chr9	62864956	62864957	ENSG00000227582.2	ADGRF5P1	0.0299949372739655	0.981261742311876
chr8	116938198	116938199	ENSG00000205002.3	AARD	0.0299949372739655	0.981261742311876
chr8	9905365	9905366	ENSG00000253230.8	MIR124-1HG	0.0299949372739655	0.981261742311876
chr7	130491032	130491033	ENSG00000272701.2	MESTIT1	0.0299949372739655	0.981261742311876
chr7	66556215	66556216	ENSG00000232491.1	SAPCD2P3	0.0299949372739655	0.981261742311876
chr3	177037404	177037405	ENSG00000231310.3	TBL1XR1-AS1	0.0299949372739655	0.981261742311876
chr3	98531898	98531899	ENSG00000154165.4	GPR15	0.0299949372739655	0.981261742311876
chr2	201549630	201549631	ENSG00000234842.1	MTCO2P16	0.0299949372739655	0.981261742311876
chr2	200738607	200738608	ENSG00000243478.9	AOX2P	0.0299949372739655	0.981261742311876
chr2	176108789	176108790	ENSG00000128710.5	HOXD10	0.0299949372739655	0.981261742311876
chr2	74918147	74918148	ENSG00000204792.2	LINC01291	0.0299949372739655	0.981261742311876
chr2	56047325	56047326	ENSG00000226702.1	MIR217HG	0.0299949372739655	0.981261742311876
chr1	153041930	153041931	ENSG00000163216.6	SPRR2D	0.0299949372739655	0.981261742311876
chr1	121052166	121052167	ENSG00000275585.2	PDE4DIPP4	0.0299949372739655	0.981261742311876
chrX	155291352	155291353	ENSG00000225008.1	TWF1P2	0.0293944886293738	0.979827944230199
chr22	46916041	46916042	ENSG00000280080.2	TBC1D22A-AS1	0.0293944886293738	0.979827944230199
chr22	22098699	22098700	ENSG00000211638.2	IGLV8-61	0.0293944886293738	0.979827944230199
chr21	38238663	38238664	ENSG00000231123.1	SPATA20P1	0.0293944886293738	0.979827944230199
chr21	37193925	37193926	ENSG00000228677.1	TTC3-AS1	0.0293944886293738	0.979827944230199
chr19	57167442	57167443	ENSG00000258873.2	DUXA	0.0293944886293738	0.979827944230199
chr18	55124305	55124306	ENSG00000267013.5	LINC01929	0.0293944886293738	0.979827944230199
chr17	46372854	46372855	ENSG00000260075.1	NSFP1	0.0293944886293738	0.979827944230199
chr17	36176635	36176636	ENSG00000274808.5	TBC1D3B	0.0293944886293738	0.979827944230199
chr15	83447227	83447228	ENSG00000140600.16	SH3GL3	0.0293944886293738	0.979827944230199
chr14	106639656	106639657	ENSG00000211970.3	IGHV4-61	0.0293944886293738	0.979827944230199
chr14	89291593	89291594	ENSG00000259151.2	CAP2P1	0.0293944886293738	0.979827944230199
chr14	37902371	37902372	ENSG00000259091.1	LINC00517	0.0293944886293738	0.979827944230199
chr13	78603559	78603560	ENSG00000152192.7	POU4F1	0.0293944886293738	0.979827944230199
chr10	75109220	75109221	ENSG00000079393.20	DUSP13	0.0293944886293738	0.979827944230199
chr10	69573237	69573238	ENSG00000122859.4	NEUROG3	0.0293944886293738	0.979827944230199
chr10	5185186	5185187	ENSG00000264006.6	AKR1C8P	0.0293944886293738	0.979827944230199
chr9	121963718	121963719	ENSG00000237548.1	TTLL11-IT1	0.0293944886293738	0.979827944230199
chr7	107803224	107803225	ENSG00000091138.12	SLC26A3	0.0293944886293738	0.979827944230199
chr6	113433420	113433421	ENSG00000232316.1	LINC02518	0.0293944886293738	0.979827944230199
chr6	41228323	41228324	ENSG00000188056.11	TREML4	0.0293944886293738	0.979827944230199
chr4	154562955	154562956	ENSG00000171564.11	FGB	0.0293944886293738	0.979827944230199
chr3	186635968	186635969	ENSG00000090512.11	FETUB	0.0293944886293738	0.979827944230199
chr3	2144240	2144241	ENSG00000227588.2	CNTN4-AS2	0.0293944886293738	0.979827944230199
chr2	174787934	174787935	ENSG00000138435.15	CHRNA1	0.0293944886293738	0.979827944230199
chr2	113577381	113577382	ENSG00000226516.7	FAM138B	0.0293944886293738	0.979827944230199
chr2	10911936	10911937	ENSG00000162975.4	KCNF1	0.0293944886293738	0.979827944230199
chrX	116170721	116170722	ENSG00000180772.6	AGTR2	0.0287943768519746	0.978493028774844
chrX	2336409	2336410	ENSG00000223571.6	DHRSX-IT1	0.0287943768519746	0.978493028774844
chr21	7829925	7829926	ENSG00000276289.4	KCNE1B	0.0287943768519746	0.978493028774844
chr19	35358459	35358460	ENSG00000185897.6	FFAR3	0.0287943768519746	0.978493028774844
chr19	9498606	9498607	ENSG00000198028.3	ZNF560	0.0287943768519746	0.978493028774844
chr19	840959	840960	ENSG00000196415.9	PRTN3	0.0287943768519746	0.978493028774844
chr16	22374858	22374859	ENSG00000260790.1	CDR2-DT	0.0287943768519746	0.978493028774844
chr14	60639215	60639216	ENSG00000258952.2	SALRNA1	0.0287943768519746	0.978493028774844
chr14	22007511	22007512	ENSG00000211799.3	TRAV19	0.0287943768519746	0.978493028774844
chr13	102394518	102394519	ENSG00000243319.7	FGF14-IT1	0.0287943768519746	0.978493028774844
chr12	65826996	65826997	ENSG00000241749.4	RPSAP52	0.0287943768519746	0.978493028774844
chr11	75717818	75717819	ENSG00000166391.14	MOGAT2	0.0287943768519746	0.978493028774844
chr10	5596117	5596118	ENSG00000242147.1	LASTR	0.0287943768519746	0.978493028774844
chr9	33677499	33677500	ENSG00000281128.1	PTENP1-AS	0.0287943768519746	0.978493028774844
chr7	104926644	104926645	ENSG00000225329.3	LHFPL3-AS2	0.0287943768519746	0.978493028774844
chr5	141304044	141304045	ENSG00000120329.6	SLC25A2	0.0287943768519746	0.978493028774844
chr3	196515365	196515366	ENSG00000214097.4	SMCO1	0.0287943768519746	0.978493028774844
chr2	152389936	152389937	ENSG00000213197.3	NUDCP1	0.0287943768519746	0.978493028774844
chr2	79087992	79087993	ENSG00000172023.7	REG1B	0.0287943768519746	0.978493028774844
chr1	205437878	205437879	ENSG00000281406.1	BLACAT1	0.0287943768519746	0.978493028774844
chr1	158146928	158146929	ENSG00000231666.6	LINC01704	0.0287943768519746	0.978493028774844
chr21	41715774	41715775	ENSG00000236384.7	LINC00479	0.028194674214835	0.977454761198457
chr18	57838475	57838476	ENSG00000231544.3	RSL24D1P11	0.028194674214835	0.977454761198457
chr18	14728271	14728272	ENSG00000180777.13	ANKRD30B	0.028194674214835	0.977454761198457
chr17	78632056	78632057	ENSG00000267123.5	SCAT1	0.028194674214835	0.977454761198457
chr17	48590419	48590420	ENSG00000233101.10	HOXB-AS3	0.028194674214835	0.977454761198457
chr14	106606550	106606551	ENSG00000254395.1	IGHV4-55	0.028194674214835	0.977454761198457
chr12	132618779	132618780	ENSG00000187848.12	P2RX2	0.028194674214835	0.977454761198457
chr12	52473784	52473785	ENSG00000170465.9	KRT6C	0.028194674214835	0.977454761198457
chr11	112180772	112180773	ENSG00000214264.4	KCTD9P4	0.028194674214835	0.977454761198457
chr11	65945444	65945445	ENSG00000175513.9	TSGA10IP	0.028194674214835	0.977454761198457
chr10	93073474	93073475	ENSG00000095596.11	CYP26A1	0.028194674214835	0.977454761198457
chr10	84245052	84245053	ENSG00000148604.13	RGR	0.028194674214835	0.977454761198457
chr9	5109495	5109496	ENSG00000230225.1	MTND5P14	0.028194674214835	0.977454761198457
chr9	5100235	5100236	ENSG00000237711.1	MTCO3P11	0.028194674214835	0.977454761198457
chr8	17500011	17500012	ENSG00000279903.1	SLC7A2-IT1	0.028194674214835	0.977454761198457
chr5	36885205	36885206	ENSG00000249850.1	KRT18P31	0.028194674214835	0.977454761198457
chr5	23951347	23951348	ENSG00000248874.5	C5orf17	0.028194674214835	0.977454761198457
chr3	129974304	129974305	ENSG00000170893.3	TRH	0.028194674214835	0.977454761198457
chr2	189487991	189487992	ENSG00000233996.1	KDM3AP1	0.028194674214835	0.977454761198457
chr2	158548424	158548425	ENSG00000227331.1	RPL7AP22	0.028194674214835	0.977454761198457
chr2	112721485	112721486	ENSG00000144130.11	NT5DC4	0.028194674214835	0.977454761198457
chr2	105241742	105241743	ENSG00000135973.2	GPR45	0.028194674214835	0.977454761198457
chr1	56208455	56208456	ENSG00000229871.1	RPSAP20	0.028194674214835	0.977454761198457
chrX	134549972	134549973	ENSG00000227060.6	LINC00629	0.027595453271641	0.976317610995748
chrX	75582675	75582676	ENSG00000224775.2	BRAFP1	0.027595453271641	0.976317610995748
chr22	17121585	17121586	ENSG00000235478.4	LINC01664	0.027595453271641	0.976317610995748
chr21	43479533	43479534	ENSG00000185186.8	LINC00313	0.027595453271641	0.976317610995748
chr21	36295701	36295702	ENSG00000214867.3	SRSF9P1	0.027595453271641	0.976317610995748
chr21	29222320	29222321	ENSG00000236056.1	GAPDHP14	0.027595453271641	0.976317610995748
chr19	14690026	14690027	ENSG00000131355.14	ADGRE3	0.027595453271641	0.976317610995748
chr17	7140929	7140930	ENSG00000213876.4	RPL7AP64	0.027595453271641	0.976317610995748
chr14	106791232	106791233	ENSG00000225698.3	IGHV3-72	0.027595453271641	0.976317610995748
chr12	65420026	65420027	ENSG00000215208.3	KRT18P60	0.027595453271641	0.976317610995748
chr11	64395830	64395831	ENSG00000231680.1	LINC02723	0.027595453271641	0.976317610995748
chr10	60734341	60734342	ENSG00000254271.1	ANK3-DT	0.027595453271641	0.976317610995748
chr10	48060015	48060016	ENSG00000270025.2	BMS1P7	0.027595453271641	0.976317610995748
chr7	111808515	111808516	ENSG00000225572.1	DOCK4-AS1	0.027595453271641	0.976317610995748
chr7	75299794	75299795	ENSG00000276840.1	PMS2P10	0.027595453271641	0.976317610995748
chr5	148202793	148202794	ENSG00000178172.6	SPINK6	0.027595453271641	0.976317610995748
chr5	118562116	118562117	ENSG00000250891.1	LINC02208	0.027595453271641	0.976317610995748
chr5	71093192	71093193	ENSG00000230847.4	OCLNP1	0.027595453271641	0.976317610995748
chr4	118034344	118034345	ENSG00000164100.8	NDST3	0.027595453271641	0.976317610995748
chr4	73620630	73620631	ENSG00000169435.13	RASSF6	0.027595453271641	0.976317610995748
chr2	119158888	119158889	ENSG00000144119.3	C1QL2	0.027595453271641	0.976317610995748
chr1	89176039	89176040	ENSG00000213512.1	GBP7	0.027595453271641	0.976317610995748
chr22	29031475	29031476	ENSG00000177993.3	ZNRF3-AS1	0.0269967869393535	0.9752299021062
chr21	32813742	32813743	ENSG00000205929.10	C21orf62	0.0269967869393535	0.9752299021062
chr20	4721909	4721910	ENSG00000171864.4	PRND	0.0269967869393535	0.9752299021062
chr19	32636077	32636078	ENSG00000242325.1	RPS12P31	0.0269967869393535	0.9752299021062
chr17	63636600	63636601	ENSG00000263883.1	EEF1DP7	0.0269967869393535	0.9752299021062
chr15	58693124	58693125	ENSG00000282100.1	HSP90AB4P	0.0269967869393535	0.9752299021062
chr14	76959637	76959638	ENSG00000258602.1	LINC01629	0.0269967869393535	0.9752299021062
chr12	100473707	100473708	ENSG00000012504.13	NR1H4	0.0269967869393535	0.9752299021062
chr11	113273900	113273901	ENSG00000227487.3	NCAM1-AS1	0.0269967869393535	0.9752299021062
chr11	74845909	74845910	ENSG00000242999.3	RN7SL239P	0.0269967869393535	0.9752299021062
chr10	108197848	108197849	ENSG00000229981.7	LINC01435	0.0269967869393535	0.9752299021062
chr8	104339086	104339087	ENSG00000164935.6	DCSTAMP	0.0269967869393535	0.9752299021062
chr8	101052053	101052054	ENSG00000248599.1	FLJ42969	0.0269967869393535	0.9752299021062
chr8	28798141	28798142	ENSG00000254034.1	INTS9-AS1	0.0269967869393535	0.9752299021062
chr6	62286226	62286227	ENSG00000112232.8	KHDRBS2	0.0269967869393535	0.9752299021062
chr5	173235356	173235357	ENSG00000183072.9	NKX2-5	0.0269967869393535	0.9752299021062
chr4	162164034	162164035	ENSG00000168843.13	FSTL5	0.0269967869393535	0.9752299021062
chr4	75556047	75556048	ENSG00000174792.10	ODAPH	0.0269967869393535	0.9752299021062
